product_id,title,category,rating,review_count,price,description,review_text,category_source,text_features,popularity_score
ebook_135,the husband s secret,"""digital_ebook_purchase""",1.0,0.0,,,so many real life stories and tragedies it was interesting to read what the characters were thinking and feeling about their life choices very perceptive author,ebook,"the husband s secret the husband s secret the husband s secret ""digital_ebook_purchase"" ebook so many real life stories and tragedies it was interesting to read what the characters were thinking and feeling about their life choices very perceptive author",0.75
ebook_136,becoming a great godparent everything a catholic needs to know,"""digital_ebook_purchase""",0.0,0.0,,,i was hoping for a bit more than what this book had to offer there weren t enough practical ideas in here or anything really original i had read alot of this on the internet and a whole chapter was just already well known catholic prayers the gift ideas were ok but predictable the book was not really worth the price tag disappointing and a missed opportunity since there s not many books on being a godparent and this could have filled the gap,ebook,"becoming a great godparent everything a catholic needs to know becoming a great godparent everything a catholic needs to know becoming a great godparent everything a catholic needs to know ""digital_ebook_purchase"" ebook i was hoping for a bit more than what this book had to offer there weren t enough practical ideas in here or anything really original i had read alot of this on the internet and a whole chapter was ju",0.25
ebook_137,the storyteller,"""digital_ebook_purchase""",1.0,0.0,,,this is a very emotional story in fact i had to put it down several times because i would find myself actually angry from reading it i loved t,ebook,"the storyteller the storyteller the storyteller ""digital_ebook_purchase"" ebook this is a very emotional story in fact i had to put it down several times because i would find myself actually angry from reading it i loved t",0.75
ebook_138,firefly beach,"""digital_ebook_purchase""",0.0,0.0,,,my father used to tell me that it was necessary 34 to walk a mile in someone else s shoes in order to understand them 34 the story line of this book does a good job of delving into the circumstances that shape the lives and actions of the people depicted in the story it is very interesting the supernatural intuition of the main character is well thought out especially as it relates to her own life as she remembers the problems of growing up the book is not quite what i expected but thought provoking nonetheless there were turns in the story where i knew where it was going but also some unexpected detours that were charming,ebook,"firefly beach firefly beach firefly beach ""digital_ebook_purchase"" ebook my father used to tell me that it was necessary 34 to walk a mile in someone else s shoes in order to understand them 34 the story line of this book does a good job of delving into the circumstances t",0.25
ebook_139,the highway a novel cody hoyt book 2,"""digital_ebook_purchase""",0.0,0.0,,,the cody hoyt character was killed off in the opening scenes of the book i haven t finished the book yet this is not the typical cjb venue and so i have been slow in finishing the book this is a little too gruesome for my tastes i guess i am too old for this sort of story,ebook,"the highway a novel cody hoyt book 2 the highway a novel cody hoyt book 2 the highway a novel cody hoyt book 2 ""digital_ebook_purchase"" ebook the cody hoyt character was killed off in the opening scenes of the book i haven t finished the book yet this is not the typical cjb venue and so i have been slow in finishing the book this is a littl",0.25
ebook_140,his primary desire new adult billionaire bbw romance,"""digital_ebook_purchase""",0.0,0.0,,,for being an introduction to the series it s pretty good it s entertaining and to the point there is a part two but there is no detail as to when it will be released other than a coming soon the problem with coming soon is that i will forget about the series or won t bother looking for the next part if there is no firm release date also coming soon seems non committal hopefully soon actually means soon not a few months from now which is not soon,ebook,"his primary desire new adult billionaire bbw romance his primary desire new adult billionaire bbw romance his primary desire new adult billionaire bbw romance ""digital_ebook_purchase"" ebook for being an introduction to the series it s pretty good it s entertaining and to the point there is a part two but there is no detail as to when it will be released other than a coming soon the probl",0.25
ebook_141,the billionaire s apprentice the rise of the indian american elite and the fall of the galleon hedge fund,"""digital_ebook_purchase""",1.0,0.0,,,highly readable an insight into the working of the criminal justice system of a highly evolved country the united states of america will there be a sequel to the fortunes of the indian diaspora from anita raghavan,ebook,"the billionaire s apprentice the rise of the indian american elite and the fall of the galleon hedge fund the billionaire s apprentice the rise of the indian american elite and the fall of the galleon hedge fund the billionaire s apprentice the rise of the indian american elite and the fall of the galleon hedge fund ""digital_ebook_purchase"" ebook highly readable an insight into the working of the criminal justice system of a highly evolved country the united states of america will there be a sequel to the fortunes of the indian diaspora from a",0.75
ebook_142,to the limit an air cav huey pilot in vietnam,"""digital_ebook_purchase""",1.0,0.0,,,very intense read like you were there in the aircraft to all who served in vietnam thank you god bless,ebook,"to the limit an air cav huey pilot in vietnam to the limit an air cav huey pilot in vietnam to the limit an air cav huey pilot in vietnam ""digital_ebook_purchase"" ebook very intense read like you were there in the aircraft to all who served in vietnam thank you god bless",0.75
ebook_143,act like a lady think like a man what men really think about love relationships intimacy and commitment,"""digital_ebook_purchase""",1.0,0.0,,,will absolutely never be the same for me all mothers should buy this book for their daughters and girls should absolutely keep the cookie jar shut tight for as long as possible,ebook,"act like a lady think like a man what men really think about love relationships intimacy and commitment act like a lady think like a man what men really think about love relationships intimacy and commitment act like a lady think like a man what men really think about love relationships intimacy and commitment ""digital_ebook_purchase"" ebook will absolutely never be the same for me all mothers should buy this book for their daughters and girls should absolutely keep the cookie jar shut tight for as long as possible",0.75
ebook_144,healing with form energy and light the five elements in tibetan shamanism tantra and dzogchen,"""digital_ebook_purchase""",0.0,0.0,,,i have paperback of this and went into the kindle ed to search it i get 34 title not yet indexed 34 34 goto 34 only lets you go to a location not page number it would be nice for the kindle edition to have one or both of these,ebook,"healing with form energy and light the five elements in tibetan shamanism tantra and dzogchen healing with form energy and light the five elements in tibetan shamanism tantra and dzogchen healing with form energy and light the five elements in tibetan shamanism tantra and dzogchen ""digital_ebook_purchase"" ebook i have paperback of this and went into the kindle ed to search it i get 34 title not yet indexed 34 34 goto 34 only lets you go to a location not page number it would be nice for the kindle edition to",0.25
ebook_145,kidnapped by the greek billionaire entangled indulgence,"""digital_ebook_purchase""",1.0,0.0,,,short read lovely romantic with lots of secrets and drama and a satisfying ending highly recommended for those who love romance,ebook,"kidnapped by the greek billionaire entangled indulgence kidnapped by the greek billionaire entangled indulgence kidnapped by the greek billionaire entangled indulgence ""digital_ebook_purchase"" ebook short read lovely romantic with lots of secrets and drama and a satisfying ending highly recommended for those who love romance",0.75
ebook_146,blood politics blood destiny book 4,"""digital_ebook_purchase""",1.0,0.0,,,i bought they first book in this series on thursday and and the second one on friday the third on saturday and this one on sunday i t is now 1 46 am monday morning and i tell you this i love this series and the main character i will definitely be watching for the next book in the series i pray and hope it s soon i will also pray mack and corigan work it out i cried for her at the end of this book,ebook,"blood politics blood destiny book 4 blood politics blood destiny book 4 blood politics blood destiny book 4 ""digital_ebook_purchase"" ebook i bought they first book in this series on thursday and and the second one on friday the third on saturday and this one on sunday i t is now 1 46 am monday morning and i tell you this i love this seri",0.75
ebook_147,night vision an indigo court novel book 4,"""digital_ebook_purchase""",1.0,0.0,,,this is a great series and i recommend it for everyone if you like fantasy great character development as always,ebook,"night vision an indigo court novel book 4 night vision an indigo court novel book 4 night vision an indigo court novel book 4 ""digital_ebook_purchase"" ebook this is a great series and i recommend it for everyone if you like fantasy great character development as always",0.75
ebook_148,seeds of the whirlwind the livingstone library book 4,"""digital_ebook_purchase""",1.0,0.0,,,i love how the author combined learning with adventure and fun the glossary makes this book series a great addition to any homeschool curriculum i will definitely use these books for my youngsters academics as they get a little older,ebook,"seeds of the whirlwind the livingstone library book 4 seeds of the whirlwind the livingstone library book 4 seeds of the whirlwind the livingstone library book 4 ""digital_ebook_purchase"" ebook i love how the author combined learning with adventure and fun the glossary makes this book series a great addition to any homeschool curriculum i will definitely use these books for my youngsters aca",0.75
ebook_149,paul s letter to the romans bible trivia quiz study guide bibleeye bible trivia quizzes study guides book 6,"""digital_ebook_purchase""",1.0,0.0,,,this is a great way to learn the bible you read a chapter and then answer the questions great study tool,ebook,"paul s letter to the romans bible trivia quiz study guide bibleeye bible trivia quizzes study guides book 6 paul s letter to the romans bible trivia quiz study guide bibleeye bible trivia quizzes study guides book 6 paul s letter to the romans bible trivia quiz study guide bibleeye bible trivia quizzes study guides book 6 ""digital_ebook_purchase"" ebook this is a great way to learn the bible you read a chapter and then answer the questions great study tool",0.75
ebook_150,free ipad apps top rated,"""digital_ebook_purchase""",0.0,0.0,,,we didn t purchase this item however we did review it from what we gathered from this your better off going to the app store and looking under the free apps they have to offer,ebook,"free ipad apps top rated free ipad apps top rated free ipad apps top rated ""digital_ebook_purchase"" ebook we didn t purchase this item however we did review it from what we gathered from this your better off going to the app store and looking under the free apps they have to offer",0.25
ebook_151,very bad things briarwood academy book 1,"""digital_ebook_purchase""",1.0,0.0,,,very bad things briarcrest academy 1 by ilsa madden mills publication date september 10 2013 reviewed by reading in pajamas cori rated 5 stars review i loved this book it drew me in from the first chapter and i couldn t put it down until i turned the last page other than to send teasers to my facebook page i loved the characters their story was an emotional roller coaster ride for me everyone sees nora as the perfect innocent rich girl but she has scars and things she hides from the world when leo meets nora they have an instant connection their story makes the reader believe in soul mates and destiny a beautiful love story with hot and steamy romance loved it and can not wait to find out who will star in the next briarcrest academy book review copy provided by the author in exchange for an honest review twitter readingpajamas,ebook,"very bad things briarwood academy book 1 very bad things briarwood academy book 1 very bad things briarwood academy book 1 ""digital_ebook_purchase"" ebook very bad things briarcrest academy 1 by ilsa madden mills publication date september 10 2013 reviewed by reading in pajamas cori rated 5 stars review i loved this book it drew me in from the first cha",0.75
ebook_152,the theory of attraction the science of temptation book 1,"""digital_ebook_purchase""",1.0,0.0,,,previously posted on goodreads refreshing approach to a romance and smart witty and humourous to boot i can totally identify with h s frustration with people in general and at the same time i totally live the h s whole being with the nerd thing kudos to ms dryden enjoyed this one immensely,ebook,"the theory of attraction the science of temptation book 1 the theory of attraction the science of temptation book 1 the theory of attraction the science of temptation book 1 ""digital_ebook_purchase"" ebook previously posted on goodreads refreshing approach to a romance and smart witty and humourous to boot i can totally identify with h s frustration with people in general and at the same time i totally ",0.75
ebook_153,the stuck with a series boxed set 1 the stuck with a series boxed sets,"""digital_ebook_purchase""",0.0,0.0,,,the prequel shows promise and led me into the first book which started off well at least until the chapter when the body is discovered then the author seemed to loose focus sam s character suddenly reveled she has mob connections and we are introduced to a group of people called the mom squad they somehow play a role in solving the mystery you are also introduced to nick s crazy aunt which sets up the second book in the second book the crazy aunt has a voodoo curse go wrong and everybody including the sherriff is running around trying to undo the curse with more magic which by the way the author insists on misspelling some part of the story are humorous but it would have benefited from a good editor sam s character expresses interest in learning magic my spelling not theirs in this book now we hit the third book in which we again find sam s mom squad and now we find out that sam is related to santa claus and the grams character is dating father time we also see the return of magic in the form of the queen of the witches so if sam wanted to learn more about magic why didn t she just go to this witch she already knows the authors seem to be addicted the unbelievable plot twist school of writing they also like to change voices pretty much every chapter from nick to sam unless they don t kind of like the book i couldn t really find a pattern they started out with a good premise and then seemed to say 34 oh well lets write this half stoned 34 truthfully i would have given it two stars but knowing what is involved in writing a book and given the fact it did hold my attention if only to find out what whacked out thing they would introduce next i gave it three if you are looking for a good mystery this isn t it if you are looking for a book that will keep you guessing if only as to what or who they will introduce next this would be a good choice i just wished that after they introduce these new characters they would do a better job of developing them oduce these new characters they would do a better job of developing them,ebook,"the stuck with a series boxed set 1 the stuck with a series boxed sets the stuck with a series boxed set 1 the stuck with a series boxed sets the stuck with a series boxed set 1 the stuck with a series boxed sets ""digital_ebook_purchase"" ebook the prequel shows promise and led me into the first book which started off well at least until the chapter when the body is discovered then the author seemed to loose focus sam s character suddenly re",0.25
ebook_154,asshole how i got rich happy by not giving a damn about anyone how you can too,"""digital_ebook_purchase""",1.0,0.0,,,i read this book in an entire sitting it truly does live up to its name and martin kihn did a great job in ensuring that,ebook,"asshole how i got rich happy by not giving a damn about anyone how you can too asshole how i got rich happy by not giving a damn about anyone how you can too asshole how i got rich happy by not giving a damn about anyone how you can too ""digital_ebook_purchase"" ebook i read this book in an entire sitting it truly does live up to its name and martin kihn did a great job in ensuring that",0.75
ebook_155,the 7 best beginning tropical fish species for starting a new aquarium,"""digital_ebook_purchase""",1.0,0.0,,,this book is just what it says it is if you are putting together a new aquarium he takes you through the process of selecting your first round of fish talks about which ones can handle the process of the tank becoming a balanced eco system this isn t a simple process and some fish can t handle it he also discusses different fish and which ones work best in different sized tanks i recommend this for anyone starting out with a new aquarium,ebook,"the 7 best beginning tropical fish species for starting a new aquarium the 7 best beginning tropical fish species for starting a new aquarium the 7 best beginning tropical fish species for starting a new aquarium ""digital_ebook_purchase"" ebook this book is just what it says it is if you are putting together a new aquarium he takes you through the process of selecting your first round of fish talks about which ones can handle the process of ",0.75
ebook_156,secrets from the dust,"""digital_ebook_purchase""",1.0,0.0,,,enjoyed the book and a little covered aspect of austrailian history just felt the end was too abrupt and left the heroine hanging in limbo or was that meant to be,ebook,"secrets from the dust secrets from the dust secrets from the dust ""digital_ebook_purchase"" ebook enjoyed the book and a little covered aspect of austrailian history just felt the end was too abrupt and left the heroine hanging in limbo or was that meant to be",0.75
ebook_157,the st paul conspiracy a compelling crime thriller mac mcryan mystery series book,"""digital_ebook_purchase""",1.0,0.0,,,this was the first one i read of this series it s a great little mystery action novel i am just getting into the series and have read through them very quickly,ebook,"the st paul conspiracy a compelling crime thriller mac mcryan mystery series book the st paul conspiracy a compelling crime thriller mac mcryan mystery series book the st paul conspiracy a compelling crime thriller mac mcryan mystery series book ""digital_ebook_purchase"" ebook this was the first one i read of this series it s a great little mystery action novel i am just getting into the series and have read through them very quickly",0.75
ebook_158,movement system impairment syndromes of the extremities cervical and thoracic spines e book,"""digital_ebook_purchase""",1.0,0.0,,,should be part of every therapist s personal library very informative i wish i would have purchased when it was first published,ebook,"movement system impairment syndromes of the extremities cervical and thoracic spines e book movement system impairment syndromes of the extremities cervical and thoracic spines e book movement system impairment syndromes of the extremities cervical and thoracic spines e book ""digital_ebook_purchase"" ebook should be part of every therapist s personal library very informative i wish i would have purchased when it was first published",0.75
ebook_159,venture capital 101,"""digital_ebook_purchase""",1.0,0.0,,,having consulted for private equity i had a fair understanding of the venture cap market still bill snow was able to add insight and understanding through this easy to ready introduction to vc it s not as detailed as similar books but it s fictional examples helps the read better understand concepts that might otherwise be hard to grasp,ebook,"venture capital 101 venture capital 101 venture capital 101 ""digital_ebook_purchase"" ebook having consulted for private equity i had a fair understanding of the venture cap market still bill snow was able to add insight and understanding through this easy to ready introduction to vc it s no",0.75
ebook_160,serpent s kiss a witches of east end novel witches of the east book 2,"""digital_ebook_purchase""",1.0,0.0,,,absolutely loved this book can t wait to read the third probably the best series i ve read from this author so far,ebook,"serpent s kiss a witches of east end novel witches of the east book 2 serpent s kiss a witches of east end novel witches of the east book 2 serpent s kiss a witches of east end novel witches of the east book 2 ""digital_ebook_purchase"" ebook absolutely loved this book can t wait to read the third probably the best series i ve read from this author so far",0.75
ebook_161,from rogue to vogue why did libya give up its weapons of mass destruction,"""digital_ebook_purchase""",0.0,0.0,,,although the cover says its from rogue to vogue why did libya give up its weapons of mass destruction the text is about marine weapons training i am seeking a refund,ebook,"from rogue to vogue why did libya give up its weapons of mass destruction from rogue to vogue why did libya give up its weapons of mass destruction from rogue to vogue why did libya give up its weapons of mass destruction ""digital_ebook_purchase"" ebook although the cover says its from rogue to vogue why did libya give up its weapons of mass destruction the text is about marine weapons training i am seeking a refund",0.25
ebook_162,a midsummer night s dream in plain and simple english a modern translation and the original version translated classics retold book 3,"""digital_ebook_purchase""",1.0,0.0,,,every teacher of literature should use this book it completely demystifies shakespeare the students love it and it makes the play even more funny students can get success on their assignments it is a must,ebook,"a midsummer night s dream in plain and simple english a modern translation and the original version translated classics retold book 3 a midsummer night s dream in plain and simple english a modern translation and the original version translated classics retold book 3 a midsummer night s dream in plain and simple english a modern translation and the original version translated classics retold book 3 ""digital_ebook_purchase"" ebook every teacher of literature should use this book it completely demystifies shakespeare the students love it and it makes the play even more funny students can get success on their assignments it is a ",0.75
ebook_163,making over maggie women of surprise book 3,"""digital_ebook_purchase""",1.0,0.0,,,it held my interest and difficult to put it down until it was finished looking forward to more like it,ebook,"making over maggie women of surprise book 3 making over maggie women of surprise book 3 making over maggie women of surprise book 3 ""digital_ebook_purchase"" ebook it held my interest and difficult to put it down until it was finished looking forward to more like it",0.75
ebook_164,junk the bristol collection book 1,"""digital_ebook_purchase""",1.0,0.0,,,what can i say another great story from ms myles working with hoarders is one my interest area and found working with these individuals truly rewarding so i have been waiting to read this book for some time and ordered it in advance what a treat it was to find it in my kindle last weekend grin i also believe that there is a bit of hoarder in most of us you should see my sewing room so reading the journey of jasper and lewis was certainly captivating for me jasper s story brought tears to my eyes at times and certainly filled me with empathy lewis ethical dilemma about his counter transference experience was also very interesting and how he dealt with his struggle and guilt but i also felt it was more than average counter transference expereince as lewis had a powerful crush on lewis from his high school days i really liked the way josephine tactfully created lewis profession so noone would be too caught up that a therapist was emotionally sexually involved with a patient well lewis was still jasper s therapist albeit an unregistered one but at least they took 6 month away from each other and then lewis decided to study further which would help him to understand more about the dynamics in a therapeutic relationship so i felt better as a professional i also liked the way josephine added a little sexual intimacy without overwhelming jasper and lewis emotional journey lewis s parents were simple adorable they reminded of the previous owner of my home so i kept laughing whenever i visualised them walking around naked doing chores bending around to pick up things putting the baking tray into the oven sitting around hahahhaaaaa there were no perfect bodies with stunning features in this book how refreshing is that jasper and lewis were just everyday individuals dealing with life and desperately trying to resolve their personal issues i think josephine wrote this story with a wonderful level of sensitiveness and empathy here is another writer pointing out that love is not just for the successful and the beautiful but is for everyone no matter what i love this concept in a book whether one is living with an illness or a disability or in poverty with emotional physical scars there is still another out there who will think the world of that one sephine wrote this story with a wonderful level of sensitiveness and empathy here is another writer pointing out that love is not just for the successful and the beautiful but is for everyone no matter what i love this concept in a book whether one is living with an illness or a disability or in poverty with emotional physical scars there is still another out there who will think the world of that one,ebook,"junk the bristol collection book 1 junk the bristol collection book 1 junk the bristol collection book 1 ""digital_ebook_purchase"" ebook what can i say another great story from ms myles working with hoarders is one my interest area and found working with these individuals truly rewarding so i have been waiting to read this book for som",0.75
ebook_165,dale color a tu vida spanish edition,"""digital_ebook_purchase""",1.0,0.0,,,este libro de una forma fresca y agradable plantea como dios puede cambiar tus circunstancias cambia el color de tu vida pintala de los colores mas hermosos,ebook,"dale color a tu vida spanish edition dale color a tu vida spanish edition dale color a tu vida spanish edition ""digital_ebook_purchase"" ebook este libro de una forma fresca y agradable plantea como dios puede cambiar tus circunstancias cambia el color de tu vida pintala de los colores mas hermosos",0.75
ebook_166,lover at last black dagger brotherhood book 11,"""digital_ebook_purchase""",1.0,0.0,,,absolutely loved quinn and blay s story a great addition to the bdb series it was the first m m romance i ve read but it works because you have cared about these characters for so long you want to see it work out for them love knows no gender,ebook,"lover at last black dagger brotherhood book 11 lover at last black dagger brotherhood book 11 lover at last black dagger brotherhood book 11 ""digital_ebook_purchase"" ebook absolutely loved quinn and blay s story a great addition to the bdb series it was the first m m romance i ve read but it works because you have cared about these characters for so long you want to see",0.75
ebook_167,time untime dark hunter novels book 16,"""digital_ebook_purchase""",1.0,0.0,,,i love the characters that in the books i always love the special drop by from ash and even nick now,ebook,"time untime dark hunter novels book 16 time untime dark hunter novels book 16 time untime dark hunter novels book 16 ""digital_ebook_purchase"" ebook i love the characters that in the books i always love the special drop by from ash and even nick now",0.75
ebook_168,velvet ball and the broken fairy velvet and roseberry book 1,"""digital_ebook_purchase""",0.0,0.0,,,hi i was unable to complete this book didn t work for me i am very interested in learning more about what people deal with but this isn t the way i can learn about this illness,ebook,"velvet ball and the broken fairy velvet and roseberry book 1 velvet ball and the broken fairy velvet and roseberry book 1 velvet ball and the broken fairy velvet and roseberry book 1 ""digital_ebook_purchase"" ebook hi i was unable to complete this book didn t work for me i am very interested in learning more about what people deal with but this isn t the way i can learn about this illness",0.25
ebook_169,dead last,"""digital_ebook_purchase""",1.0,0.0,,,this is one of the best book i have read for some time the amazing story pulls you in deeper and really connects you emotionally with the characters you begin to feel what they are going through and that only makes the book better i love good fictional sci fi novels and this one ranks high up on my list i would highly recommend this book to anyone who wants a good scare and good story,ebook,"dead last dead last dead last ""digital_ebook_purchase"" ebook this is one of the best book i have read for some time the amazing story pulls you in deeper and really connects you emotionally with the characters you begin to feel what they are going through and t",0.75
ebook_170,gone girl a novel,"""digital_ebook_purchase""",1.0,0.0,,,i did not get this item i ended up ordering it through my ipad so i can t rate this seller,ebook,"gone girl a novel gone girl a novel gone girl a novel ""digital_ebook_purchase"" ebook i did not get this item i ended up ordering it through my ipad so i can t rate this seller",0.75
ebook_171,ravenous novella novella,"""digital_ebook_purchase""",1.0,0.0,,,i dub eden summers the queen of novellas it s not easy to fit so much story background personality passion and love in so few pages not only does ms summers accomplish this but she does so in spectacular fashion erin mcdonald is getting through each day by putting on a happy face and acting as if she is suffering from a broken heart for the love of god 8 years has gone by is it going to stop hurting when she thinks of jesse and how he left her behind probably not especially now that he s back in town for a visit her body and heart seems to have forgotten that he s bad news and leads to nothing but pain jesse hackett has never regretted his decision to leave behind the country life for a successful career in the city but he s always been haunted by the loss of the love of his life he s back in town for his mom s birthday and he wants nothing more than to rekindle the old flame how to do that without breaking both of their hearts even more is the big question he is only visiting and will be going back to his life in the city and he knows erin would never follow him this book is not short on heat and passion that s for sure the witty banter between erin and her sister made me laugh out loud in more than one spot eden really is very good at sarcastic humor which just happens to be my first language the love between jesse and erin was bittersweet yet fun to read i highly recommend this book and any other eden summers story you won t be sorry thank you so much netgalley com for the loan of this book in exchange for my honest review you can find this review and others at and,ebook,"ravenous novella novella ravenous novella novella ravenous novella novella ""digital_ebook_purchase"" ebook i dub eden summers the queen of novellas it s not easy to fit so much story background personality passion and love in so few pages not only does ms summers accomplish this but she does so in spectacu",0.75
ebook_172,ballet auditions an aspiring ballerina s guide to book 2,"""digital_ebook_purchase""",1.0,0.0,,,i bought the other books in the aspiring ballerina s guide series and although my daughter won t be auditioning anytime in the near future i figured i d buy this one too seeing as it s so cheap and she enjoyed the others so much obviously i can t attest as to exactly how effective the advice in the book is but i ve skimmed it and the information seems thorough and pertinent seems like it would be relevant for all dancers not just ballet,ebook,"ballet auditions an aspiring ballerina s guide to book 2 ballet auditions an aspiring ballerina s guide to book 2 ballet auditions an aspiring ballerina s guide to book 2 ""digital_ebook_purchase"" ebook i bought the other books in the aspiring ballerina s guide series and although my daughter won t be auditioning anytime in the near future i figured i d buy this one too seeing as it s so cheap and sh",0.75
ebook_173,the paleo diet for beginners slow cooker recipe book gluten free everyday essential slow cooker paleo recipes for beginners or how to get started with a paleolithic diet,"""digital_ebook_purchase""",1.0,0.0,,,exactly what i was looking for as i try to eat as little carbs as i can due to my diabetes,ebook,"the paleo diet for beginners slow cooker recipe book gluten free everyday essential slow cooker paleo recipes for beginners or how to get started with a paleolithic diet the paleo diet for beginners slow cooker recipe book gluten free everyday essential slow cooker paleo recipes for beginners or how to get started with a paleolithic diet the paleo diet for beginners slow cooker recipe book gluten free everyday essential slow cooker paleo recipes for beginners or how to get started with a paleolithic diet ""digital_ebook_purchase"" ebook exactly what i was looking for as i try to eat as little carbs as i can due to my diabetes",0.75
ebook_174,forbidden fruit new adult may december romance,"""digital_ebook_purchase""",1.0,0.0,,,34 if you want a really hot book that makes you want to take a cold shower for your temperature descend this is the book selena obviously knows how to write sex scenes omg they are really out of the charts this a story of two friends who together discover sex and explore it in all ways they can they are both twenty and have a catholic education leah lives with her mother and his father leave them a long time ago erika lives with his widower father rob he is handsome and leah who spend a lot of time in erika s house starts to have love and sexual feelings for him well all become complicated because he is much older and because her type of relationship with erica for me the problem isn t about the taboo of dating your best friend s dad beyond the problem of his age i think he has feel in a relationship with leah too fast without any resistance he takes her virginity without second toughts and he has a daughter with the same age maybe things could be more slowly until they go for the real deal and i think leah cold stop all the things with erika sooner i want to know if they are really stay together because he didn t think in marriage but he wants she lives with him i expect more of rob great sexy reading 34,ebook,"forbidden fruit new adult may december romance forbidden fruit new adult may december romance forbidden fruit new adult may december romance ""digital_ebook_purchase"" ebook 34 if you want a really hot book that makes you want to take a cold shower for your temperature descend this is the book selena obviously knows how to write sex scenes omg they are really out of the c",0.75
ebook_175,the nature of cruelty,"""digital_ebook_purchase""",1.0,0.0,,,what a wonderful surprise i loved this book could not put it down the characters are well developed and the story is different and wonderfully written loved loved loved it,ebook,"the nature of cruelty the nature of cruelty the nature of cruelty ""digital_ebook_purchase"" ebook what a wonderful surprise i loved this book could not put it down the characters are well developed and the story is different and wonderfully written loved loved loved it",0.75
ebook_176,pilgrim s inn the eliots of damerosehay series book 2,"""digital_ebook_purchase""",1.0,0.0,,,i like books that take you up and put down in the middle of the family making you feel you are living in their time and place i was not reading their story i was living in the middle of their lives,ebook,"pilgrim s inn the eliots of damerosehay series book 2 pilgrim s inn the eliots of damerosehay series book 2 pilgrim s inn the eliots of damerosehay series book 2 ""digital_ebook_purchase"" ebook i like books that take you up and put down in the middle of the family making you feel you are living in their time and place i was not reading their story i was living in the middle of their lives",0.75
ebook_177,an exact replica of a figment of my imagination a memoir,"""digital_ebook_purchase""",1.0,0.0,,,i read this six weeks after losing my unborn son i read it in about 12 hours it was true it broke my heart i cried for pudding and of course for my son jamie a year ago i couldn t have read this book it would have been too scary and painful to read of a loss that spoke to my worst nightmare now i cling to these accounts like life rafts somehow people find a way through this that is good to know,ebook,"an exact replica of a figment of my imagination a memoir an exact replica of a figment of my imagination a memoir an exact replica of a figment of my imagination a memoir ""digital_ebook_purchase"" ebook i read this six weeks after losing my unborn son i read it in about 12 hours it was true it broke my heart i cried for pudding and of course for my son jamie a year ago i couldn t have read this book ",0.75
ebook_178,the true benjamin franklin,"""digital_ebook_purchase""",1.0,0.0,,,read about the founders through their own words i came to realize that what i was reading in history books was the point of view of the author in order to get a clear picture of what the founders were really thinking you must do your own homework read different points of view with an open mind and find authors who provide context for the quotes that doesn t skip straight to modern opinion this book fits that effort,ebook,"the true benjamin franklin the true benjamin franklin the true benjamin franklin ""digital_ebook_purchase"" ebook read about the founders through their own words i came to realize that what i was reading in history books was the point of view of the author in order to get a clear picture of what the founders were",0.75
ebook_179,change the world and make big money teaching training and serving humanity,"""digital_ebook_purchase""",1.0,0.0,,,christian has a fresh and authentic view point on coaching and internet marketing i really enjoyed reading it it was very informative and inspiring l andrew morgan the goals coach,ebook,"change the world and make big money teaching training and serving humanity change the world and make big money teaching training and serving humanity change the world and make big money teaching training and serving humanity ""digital_ebook_purchase"" ebook christian has a fresh and authentic view point on coaching and internet marketing i really enjoyed reading it it was very informative and inspiring l andrew morgan the goals coach",0.75
ebook_180,devil s paw imp series book 4,"""digital_ebook_purchase""",1.0,0.0,,,another great read couldn t put it down it will be interesting to see how all this impacts sam in the next one,ebook,"devil s paw imp series book 4 devil s paw imp series book 4 devil s paw imp series book 4 ""digital_ebook_purchase"" ebook another great read couldn t put it down it will be interesting to see how all this impacts sam in the next one",0.75
ebook_181,eleanor park,"""digital_ebook_purchase""",1.0,0.0,,,i read it in one night couldn t put it down it was beautiful and tragic i miss the characters already,ebook,"eleanor park eleanor park eleanor park ""digital_ebook_purchase"" ebook i read it in one night couldn t put it down it was beautiful and tragic i miss the characters already",0.75
ebook_182,acheron a dark hunter novel dark hunter novels book 11,"""digital_ebook_purchase""",1.0,0.0,,,for anyone who started reading sherrilyn kenyon s dark hunter series this was a very high point i have read all in order and absolutely loved this book awesome spectacular breathtaking you feel sadness joy amazement and so many more emotions you are almost not sure what to do with them you cry you laugh any author who can make you feel all of these things is one you want to follow all books leading up to acheron are fantastic but you found yourself wanting to know his personal story so bad and it sure wasn t what you thought it would be very well done anyone who has read christine feehan s carpaithian series will want to read sherrilyn kenyon s dark hunter series kudos to the author you never disappoint,ebook,"acheron a dark hunter novel dark hunter novels book 11 acheron a dark hunter novel dark hunter novels book 11 acheron a dark hunter novel dark hunter novels book 11 ""digital_ebook_purchase"" ebook for anyone who started reading sherrilyn kenyon s dark hunter series this was a very high point i have read all in order and absolutely loved this book awesome spectacular breathtaking you feel sadnes",0.75
ebook_183,bible stories,"""digital_ebook_purchase""",0.0,0.0,,,it is a very vague book it tells the basics i ll admit but there are a lot of stories from the bible missing from this book it doesn t tell you much i thought it would be all of the stories but this is just a disappointment,ebook,"bible stories bible stories bible stories ""digital_ebook_purchase"" ebook it is a very vague book it tells the basics i ll admit but there are a lot of stories from the bible missing from this book it doesn t tell you much i thought it would be all of the stories but this i",0.25
